time,latitude,longitude,depth,mag,magType,magSource
2023-11-03T16:28:31.915Z,31.66,-104.288,7.0571,1.7,ml(texnet),tx
2023-11-03T16:27:54.500Z,54.2105,-166.0493333,2.19,-0.1,ml,av
2023-11-03T16:26:29.240Z,32.3361667,-115.3946667,0.19,2.04,ml,ci
2023-11-03T16:22:09.240Z,58.23516667,-155.1921667,4.44,-0.18,ml,av
2023-11-03T16:04:30.428Z,-23.6416,-179.3158,535.548,4.8,mb,us
2023-11-03T15:57:25.150Z,19.17083359,-155.4841614,32.88999939,2.01999998,md,hv
2023-11-03T15:48:52.220Z,36.7961655,-120.9876633,9.83,2.29,md,nc
2023-11-03T15:48:04.660Z,60.0315,-153.0753333,-2.57,-0.46,ml,av
2023-11-03T15:30:37.280Z,40.6996651,-123.192337,29.21,2.11,md,nc
2023-11-03T15:28:03.860Z,33.4585,-116.5605,11.36,0.46,ml,ci
2023-11-03T15:26:32.300Z,38.8310013,-122.8141632,1.9,1.13,md,nc
2023-11-03T15:25:44.590Z,19.1673336,-155.4928284,31.14999962,1.83000004,md,hv
2023-11-03T15:18:55.020Z,37.459,-112.3481667,11.18,1.75,ml,uu
2023-11-03T15:13:06.845Z,62.3482,-151.7143,48.5,1.2,ml,ak
2023-11-03T15:10:31.980Z,19.29566574,-155.4098358,28.64999962,1.79999995,md,hv
2023-11-03T15:07:37.300Z,36.7805,-121.402,6.93,0.77,md,nc
2023-11-03T14:50:10.000Z,46.19916667,-122.1826667,2.68,-0.07,ml,uw
2023-11-03T14:45:18.570Z,60.0675,-153.0483333,-3,-1.18,ml,av
2023-11-03T14:41:09.378Z,31.607,-103.971,8.5096,1.7,ml(texnet),tx
2023-11-03T14:29:18.540Z,46.86866667,-112.5305,8.2,0.94,ml,mb
2023-11-03T14:25:33.120Z,61.30233333,-152.2695,-2.32,-0.51,ml,av
2023-11-03T14:21:41.160Z,58.16933333,-155.3171667,1.32,-0.42,ml,av
2023-11-03T14:18:47.160Z,33.762,-116.9375,15.44,1.45,ml,ci
2023-11-03T14:15:07.615Z,51.1226,-179.8948,22.479,3.4,ml,us
2023-11-03T14:07:14.629Z,60.2737,-141.2899,7.7,1.5,ml,ak
2023-11-03T14:03:36.020Z,37.9658333,-122.0721667,16.91,1.41,md,nc
2023-11-03T13:56:42.310Z,44.33483333,-115.1776667,3.06,1.69,ml,mb
2023-11-03T13:53:25.450Z,38.8398323,-122.8736649,1.95,0.72,md,nc
2023-11-03T13:46:30.160Z,33.7535,-116.9328333,14.4,0.12,ml,ci
2023-11-03T13:44:35.610Z,33.7618333,-116.9366667,13.79,0.43,ml,ci
2023-11-03T13:41:31.722Z,56.2537,-157.1272,45.8,2.3,ml,ak
2023-11-03T13:37:46.269Z,61.1028,-151.3724,70.3,1,ml,ak
2023-11-03T13:36:47.820Z,58.18116667,-155.3156667,2.37,0.37,ml,av
2023-11-03T13:34:51.770Z,33.7701667,-116.9386667,13.13,0.8,ml,ci
2023-11-03T13:33:47.112Z,36.7501,-116.2594,8.2,-0.1,ml,nn
2023-11-03T13:32:07.621Z,31.571,-104.029,7.1984,1.7,ml(texnet),tx
2023-11-03T13:26:08.710Z,19.22783279,-155.3758392,31,1.99000001,md,hv
2023-11-03T13:24:01.610Z,37.562,-113.0541667,10.1,1.97,ml,uu
2023-11-03T13:02:37.267Z,61.2913,-146.374,20,1.2,ml,ak
2023-11-03T12:58:05.440Z,54.1105,-165.9741667,15.85,-0.16,ml,av
2023-11-03T12:52:20.910Z,38.7994995,-122.8171692,0.72,1.07,md,nc
2023-11-03T12:52:00.600Z,36.4205,-96.8955,5.03,1.23,ml,ok
2023-11-03T12:51:20.810Z,38.7994995,-122.81633,0.97,0.75,md,nc
2023-11-03T12:51:02.400Z,38.8003349,-122.8160019,1.02,0.75,md,nc
2023-11-03T12:47:01.796Z,31.604,-103.958,8.5096,1.8,ml(texnet),tx
2023-11-03T12:44:27.880Z,33.7696667,-116.9338333,13.09,0.68,ml,ci
2023-11-03T12:41:11.160Z,19.43883333,-155.6145,24.88,1.48,md,hv
2023-11-03T12:36:14.932Z,61.8988,-149.7939,26.3,2.1,ml,ak
2023-11-03T12:25:31.301Z,31.747,-104.131,5.3603,1.9,ml(texnet),tx
2023-11-03T12:25:22.930Z,19.22949982,-155.4360046,29.67000008,1.80999994,md,hv
2023-11-03T12:19:07.176Z,59.7188,-152.6123,85.7,1.6,ml,ak
2023-11-03T12:14:20.650Z,38.831501,-122.8759995,1.77,0.26,md,nc
2023-11-03T12:13:23.830Z,61.7426,-151.9429,100.3,1.3,ml,ak
2023-11-03T11:54:12.186Z,-17.8181,-178.7038,556.946,5.3,mww,us
2023-11-03T11:54:06.020Z,53.88016667,-166.9273333,5.68,-0.79,ml,av
2023-11-03T11:47:33.700Z,38.8121681,-122.8116684,2.6,1.08,md,nc
2023-11-03T11:29:20.530Z,54.1025,-166.0051667,18.99,0.54,ml,av
2023-11-03T11:25:30.170Z,34.3196667,-116.4561667,9.31,0.71,ml,ci
2023-11-03T11:24:51.447Z,59.6457,-153.08,98.2,1.4,ml,ak
2023-11-03T11:21:19.340Z,60.05333333,-153.0746667,4.42,-0.41,ml,av
2023-11-03T11:19:02.380Z,60.0225,-153.091,3.93,-0.73,ml,av
2023-11-03T11:19:01.335Z,31.673,-104.396,9.7821,1.7,ml(texnet),tx
2023-11-03T11:15:25.426Z,31.619,-104.105,6.8514,1.5,ml(texnet),tx
2023-11-03T11:09:55.543Z,39.4122,-119.9324,7.2,0.4,ml,nn
2023-11-03T11:08:27.774Z,60.6606,-152.4061,90.4,1.4,ml,ak
2023-11-03T11:07:23.810Z,38.7955017,-122.8089981,2.94,1.2,md,nc
2023-11-03T11:02:44.750Z,33.8595,-116.7973333,14.11,0.49,ml,ci
2023-11-03T10:56:18.448Z,60.6205,-144.3238,12.2,1.3,ml,ak
2023-11-03T10:50:50.140Z,59.5947,-152.9592,107.3,1.3,ml,ak
2023-11-03T10:49:18.980Z,33.7656667,-116.9335,14.3,0.55,ml,ci
2023-11-03T10:46:42.267Z,60.6234,-143.0634,17.9,0.7,ml,ak
2023-11-03T10:46:30.460Z,33.3095,-116.2506667,10.75,1.06,ml,ci
2023-11-03T10:43:45.070Z,35.8911667,-117.7501667,7.9,0.82,ml,ci
2023-11-03T10:41:24.280Z,38.814167,-122.8160019,2.83,0.75,md,nc
2023-11-03T10:33:41.114Z,15.671,96.1383,10,4.5,mb,us
2023-11-03T10:26:32.608Z,62.9134,-151.141,113.4,1.9,ml,ak
2023-11-03T10:22:50.890Z,34.527,-97.48516667,5.26,1.18,ml,ok
2023-11-03T10:20:04.850Z,37.3831,-117.1002,6.5,1,ml,nn
2023-11-03T10:19:27.981Z,31.597,-104.11,6.1316,2.1,mlv,tx
2023-11-03T10:19:27.914Z,31.613,-104.103,8.1882,2.1,ml(texnet),tx
2023-11-03T10:17:34.972Z,10.5778,-40.9253,10,4.9,mb,us
2023-11-03T10:09:21.240Z,38.8381653,-122.7979965,1.58,0.84,md,nc
2023-11-03T10:07:49.340Z,46.61066667,-121.7481667,12.86,1.04,ml,uw
2023-11-03T10:03:26.261Z,31.617,-103.972,6.2987,1.7,ml(texnet),tx
2023-11-03T10:01:33.129Z,59.2894,-152.0658,47.6,2.1,ml,ak
2023-11-03T09:59:14.227Z,31.614,-103.966,7.417,2.3,ml(texnet),tx
2023-11-03T09:57:49.170Z,31.617,-103.971,6.4015,2,ml(texnet),tx
2023-11-03T09:55:05.261Z,31.615,-103.968,6.4272,1.7,ml(texnet),tx
2023-11-03T09:52:18.459Z,31.613,-103.967,5.8873,1.6,ml(texnet),tx
2023-11-03T09:52:10.760Z,32.3901667,-115.2541667,7.24,2.13,ml,ci
2023-11-03T09:51:24.210Z,32.497,-102.291,3.7905,2.7,ml(texnet),tx
2023-11-03T09:51:14.427Z,31.616,-103.969,6.5429,2,ml(texnet),tx
2023-11-03T09:51:14.070Z,58.63316667,-154.296,9.04,0.02,ml,av
2023-11-03T09:43:54.460Z,60.04016667,-153.0735,0.11,-1.02,ml,av
2023-11-03T09:38:58.700Z,19.0295,-64.91166667,43.33,3.38,md,pr
2023-11-03T09:38:21.144Z,63.079,-149.9163,83.1,1.1,ml,ak
2023-11-03T09:36:23.607Z,62.6885,-152.2427,0,1.6,ml,ak
2023-11-03T09:36:17.255Z,61.5294,-150.0534,33.6,1.5,ml,ak
2023-11-03T09:30:22.970Z,58.17166667,-155.359,1.67,-0.5,ml,av
2023-11-03T09:28:08.030Z,61.02066667,-152.3801667,10.99,0.07,ml,av
2023-11-03T09:28:00.533Z,63.4104,-150.8108,106.7,1.8,ml,ak
2023-11-03T09:19:24.583Z,62.3992,-148.3706,24.5,1.3,ml,ak
2023-11-03T09:16:13.680Z,19.4215,-155.3986667,7.66,1.96,ml,hv
2023-11-03T09:14:59.870Z,19.49366667,-155.5995,9.1,0.7,md,hv
2023-11-03T09:07:14.830Z,19.45566667,-155.6038333,10.33,0.68,md,hv
2023-11-03T08:56:31.790Z,58.22616667,-155.179,-2.2,-0.5,ml,av
2023-11-03T08:55:56.438Z,37.4229,-118.0109,0,1.4,ml,nn
2023-11-03T08:53:59.932Z,39.4016,-120.1707,11.4,0.9,ml,nn
2023-11-03T08:53:13.460Z,19.4455,-155.6076667,10.37,0.87,md,hv
2023-11-03T08:44:13.550Z,33.131,-116.6411667,2.25,0.65,ml,ci
2023-11-03T08:43:30.130Z,33.1273333,-116.6515,1.42,0.73,ml,ci
2023-11-03T08:39:21.910Z,19.42933333,-155.6231667,21.96,1.14,md,hv
2023-11-03T08:37:43.270Z,19.4255,-155.5735,38.77,1.64,md,hv
2023-11-03T08:35:03.799Z,34.53833333,-97.4825,4.06,1.05,ml,ok
2023-11-03T08:33:26.899Z,34.53366667,-97.485,5.63,1.5,ml,ok
2023-11-03T08:32:53.280Z,38.8088341,-122.7701645,1.21,0.75,md,nc
2023-11-03T08:32:27.028Z,31.657,-104.416,4.0749,1.5,ml(texnet),tx
2023-11-03T08:32:13.960Z,19.46783333,-155.6036667,4.93,0.58,md,hv
2023-11-03T08:30:06.887Z,63.421,-151.3326,1.2,1.3,ml,ak
2023-11-03T08:22:03.290Z,19.47366667,-155.5935,6.55,0.64,md,hv
2023-11-03T08:10:45.650Z,33.217,-116.734,6.89,0.29,ml,ci
2023-11-03T08:08:38.990Z,58.19483333,-155.2646667,3.34,0.82,ml,av
2023-11-03T08:05:37.810Z,34.95583333,-92.88116667,10.93,2.02,md,nm
2023-11-03T07:59:03.480Z,19.4465,-155.5955,2.08,0.5,md,hv
2023-11-03T07:56:43.760Z,33.2023333,-116.0295,5.94,1.15,ml,ci
2023-11-03T07:52:38.777Z,-62.2944,-155.567,10,5.7,mww,us
2023-11-03T07:50:55.183Z,51.7733,-178.6697,101.361,3,ml,us
2023-11-03T07:50:16.590Z,35.9053333,-117.729,4.87,1.48,ml,ci
2023-11-03T07:49:40.760Z,33.4905,-116.4885,14.28,0.75,ml,ci
2023-11-03T07:41:04.030Z,57.045,-135.6396667,7.79,-0.71,ml,av
2023-11-03T07:38:49.150Z,19.4875,-155.5943333,9.35,0.72,md,hv
2023-11-03T07:37:40.613Z,-30.0087,-72.056,29.297,4.6,mwr,us
2023-11-03T07:29:33.196Z,36.7646,68.5624,49.817,4.4,mb,us
2023-11-03T07:25:56.600Z,19.2935,-155.3798333,3.24,0.98,md,hv
2023-11-03T07:22:36.050Z,19.46716667,-155.5898333,6.58,0.61,md,hv
2023-11-03T07:12:55.938Z,62.362,-148.8535,34.4,1.4,ml,ak
2023-11-03T07:09:09.600Z,39.9341667,-123.2656667,5.73,1.63,md,nc
2023-11-03T07:09:07.430Z,19.459,-155.5928333,5.1,0.85,md,hv
2023-11-03T07:07:06.570Z,38.7856674,-122.7353363,1.62,0.91,md,nc
2023-11-03T07:05:31.490Z,33.764,-116.9353333,14.18,0.46,ml,ci
2023-11-03T06:58:28.260Z,19.46416667,-155.6126667,8.16,0.72,md,hv
2023-11-03T06:50:23.669Z,61.4796,-151.5738,75.6,1.1,ml,ak
2023-11-03T06:47:27.439Z,51.9066,-172.3685,10.726,5,mww,us
2023-11-03T06:44:10.121Z,64.7631,-148.9097,12,1,ml,ak
2023-11-03T06:34:15.349Z,63.1417,-151.4369,9.3,1.4,ml,ak
2023-11-03T06:26:38.352Z,38.683,23.5628,9.893,5.1,mww,us
2023-11-03T06:21:25.920Z,35.9583333,-117.6836667,2.12,1.86,ml,ci
2023-11-03T06:13:44.790Z,37.7290001,-122.1474991,7.68,1.86,md,nc
2023-11-03T06:13:27.790Z,33.7648333,-116.937,15.32,1.15,ml,ci
2023-11-03T06:01:36.770Z,59.3299,-152.2317,72.5,1.8,ml,ak
2023-11-03T05:58:59.450Z,35.26583333,-98.01216667,6.26,1.46,ml,ok
2023-11-03T05:52:44.620Z,-4.6999,101.9367,64.95,4.8,mb,us
2023-11-03T05:50:29.730Z,43.50533333,-110.6766667,5.09,0.52,ml,mb
2023-11-03T05:48:30.370Z,44.399,-110.6081667,4.55,1.69,ml,uu
2023-11-03T05:47:37.180Z,19.46483333,-155.6023333,11.77,0.81,md,hv
2023-11-03T05:45:18.240Z,58.1735,-155.3776667,2.12,0.2,ml,av
2023-11-03T05:40:15.830Z,19.463,-155.604,10.12,1.08,md,hv
2023-11-03T05:33:49.020Z,19.45483333,-155.6046667,4.26,0.59,md,hv
2023-11-03T05:24:59.050Z,19.14916611,-155.3666687,29.95999908,2.24,ml,hv
2023-11-03T05:24:36.640Z,19.38249969,-155.2406616,0.800000012,1.7,ml,hv
2023-11-03T05:18:58.590Z,48.888,-122.3766667,15.1,1.1,ml,uw
2023-11-03T05:16:48.919Z,21.1198,122.0309,10,4.7,mb,us
2023-11-03T05:12:29.020Z,44.28366667,-115.09,5.66,1.74,ml,mb
2023-11-03T05:10:06.530Z,54.11666667,-165.9515,12.92,0.04,ml,av
2023-11-03T05:05:06.220Z,19.39266667,-155.6228333,36.84,1.51,md,hv
2023-11-03T04:53:07.370Z,58.18416667,-155.3301667,1.8,-0.01,ml,av
2023-11-03T04:48:17.611Z,31.683,-104.424,6.3886,1.6,ml(texnet),tx
2023-11-03T04:46:28.690Z,19.47533333,-155.6006667,11.42,0.86,md,hv
2023-11-03T04:39:39.786Z,31.676,-104.423,7.0056,1.5,ml(texnet),tx
2023-11-03T04:37:20.723Z,31.678,-104.424,7.2627,2.2,ml(texnet),tx
2023-11-03T04:28:18.948Z,31.388,-103.479,12.5329,1.6,ml(texnet),tx
2023-11-03T04:25:44.182Z,63.9526,-22.2501,10,4.6,mb,us
2023-11-03T04:23:01.080Z,38.8238335,-122.8078308,2.6,0.71,md,nc
2023-11-03T04:16:21.520Z,35.6426667,-117.5623333,4.22,0.87,ml,ci
2023-11-03T04:12:59.450Z,45.3705,-121.7031667,0.6,1.18,ml,uw
2023-11-03T04:11:56.090Z,17.9595,-66.9355,9.86,3.07,md,pr
2023-11-03T04:11:02.800Z,44.46416667,-115.2183333,6.16,2.57,ml,mb
2023-11-03T03:59:31.110Z,38.7840004,-122.7653351,1.79,0.77,md,nc
2023-11-03T03:59:15.510Z,38.7891655,-122.7668304,2.24,0.59,md,nc
2023-11-03T03:59:13.189Z,36.42183333,-97.688,9.39,1.31,ml,ok
2023-11-03T03:55:39.517Z,35.3847,27.3347,10,4.5,mb,us
2023-11-03T03:52:32.220Z,17.99016667,-67.15533333,15.08,2.48,md,pr
2023-11-03T03:45:40.160Z,17.9355,-66.95433333,15.76,2.72,md,pr
2023-11-03T03:42:20.330Z,35.7685,-117.5803333,1.88,0.63,ml,ci
2023-11-03T03:41:26.220Z,17.94783333,-66.95033333,14.98,2.48,md,pr
2023-11-03T03:40:14.460Z,55.48616667,-161.9915,-3,0.68,ml,av
2023-11-03T03:39:26.910Z,32.7303333,-115.5501667,13.27,1.53,ml,ci
2023-11-03T03:33:16.150Z,19.14933395,-155.4815063,31.53000069,2.06999993,md,hv
2023-11-03T03:30:07.060Z,35.9105,-117.694,9.45,0.48,ml,ci
2023-11-03T03:26:08.340Z,58.17133333,-155.3763333,2.09,0.14,ml,av
2023-11-03T03:23:55.000Z,60.05716667,-153.047,0.97,-0.76,ml,av
2023-11-03T03:23:30.810Z,35.765,-117.5843333,4.3,0.76,ml,ci
2023-11-03T03:23:18.740Z,35.7675,-117.5831667,9.73,0.69,ml,ci
2023-11-03T03:10:54.520Z,35.7663333,-117.5813333,3.88,0.38,ml,ci
2023-11-03T03:00:52.350Z,38.8168335,-122.7726669,2.42,0.32,md,nc
2023-11-03T02:49:42.800Z,35.7665,-117.582,8.18,1.27,ml,ci
2023-11-03T02:44:02.200Z,35.7648333,-117.588,9.74,0.42,ml,ci
2023-11-03T02:44:00.069Z,31.672,-104.183,4.2035,1.7,ml(texnet),tx
2023-11-03T02:40:37.050Z,32.3926667,-115.258,7.94,2.38,ml,ci
2023-11-03T02:30:05.050Z,38.7981682,-122.8154984,3.4,1.07,md,nc
2023-11-03T02:25:52.780Z,35.7658333,-117.5826667,6.37,2.66,ml,ci
2023-11-03T02:20:16.850Z,57.04566667,-135.6978333,9.22,0.37,ml,av
2023-11-03T01:51:04.360Z,58.3155,-154.8466667,4.67,0.28,ml,av
2023-11-03T01:47:37.614Z,63.2861,-149.3314,96.4,2.2,ml,ak
2023-11-03T01:31:48.278Z,31.679,-104.397,6.6971,1.8,ml(texnet),tx
2023-11-03T01:29:50.970Z,34.0485,-117.2653333,12.18,0.93,ml,ci
2023-11-03T01:23:19.782Z,60.27,-143.0411,8.4,0.8,ml,ak
2023-11-03T01:20:36.657Z,62.1471,-149.5099,25.8,1.4,ml,ak
2023-11-03T01:10:39.130Z,58.2945,-154.8601667,16.37,0.38,ml,av
2023-11-03T01:06:43.163Z,36.6531,-116.3264,6,-0.1,ml,nn
2023-11-03T01:02:39.250Z,32.997,-116.4435,9.81,0.33,ml,ci
2023-11-03T00:54:10.828Z,65.0338,-147.3563,3.4,1.6,ml,ak
2023-11-03T00:36:20.720Z,58.181,-155.3196667,1.57,0.75,ml,av
2023-11-03T00:23:14.556Z,63.2537,-150.6727,129.7,1.6,ml,ak
2023-11-03T00:18:13.761Z,31.66,-104.418,5.3346,2,ml(texnet),tx
2023-11-03T00:12:06.860Z,34.5425,-97.49116667,3.72,1.16,ml,ok
2023-11-03T00:02:52.580Z,45.3205,-121.6453333,6.19,0.57,ml,uw
2023-11-02T23:58:41.750Z,37.4843333,-118.8066667,6.06,0.71,md,nc
2023-11-02T23:58:36.128Z,17.0573,-94.2051,143.861,4.9,mb,us
2023-11-02T23:57:18.506Z,-59.8147,-26.4323,29.73,5.1,mb,us
2023-11-02T23:43:01.625Z,-45.6444,-74.6233,21.405,4.2,mb,us
2023-11-02T23:38:16.020Z,46.8495,-121.9226667,4.01,0.59,ml,uw
2023-11-02T23:36:09.200Z,38.8370018,-122.7976685,2.34,0.67,md,nc
2023-11-02T23:33:19.500Z,35.7683333,-117.5705,2.38,0.53,ml,ci
2023-11-02T23:22:58.569Z,59.6184,-138.7971,0.1,2.2,ml,ak
2023-11-02T23:06:25.510Z,45.88666667,-122.4425,-0.79,1.27,ml,uw
2023-11-02T23:05:34.391Z,61.3637,-150.0785,36.1,1.6,ml,ak
2023-11-02T23:01:59.950Z,38.8071671,-122.8225021,1.49,1.14,md,nc
2023-11-02T23:01:48.118Z,37.1678,-117.995,6,1.4,ml,nn
2023-11-02T22:50:53.566Z,57.9786,-155.989,5.6,1.4,ml,ak
2023-11-02T22:45:43.982Z,-9.0642,159.7464,114.995,4.5,mb,us
2023-11-02T22:45:32.480Z,31.66,-104.287,6.4915,2,ml(texnet),tx
2023-11-02T22:44:37.800Z,38.7905006,-122.7713318,2.16,0.75,md,nc
2023-11-02T22:42:22.911Z,29.5051,139.0366,450.877,4.2,mb,us
2023-11-02T22:41:40.953Z,31.723,-104.323,6.5943,1.7,ml(texnet),tx
2023-11-02T22:39:36.460Z,42.434,-119.759,-1.57,1.82,ml,uw
2023-11-02T22:37:31.060Z,33.735,-116.1038333,9.81,0.62,ml,ci
2023-11-02T22:33:00.930Z,33.3065,-116.2211667,10.94,0.97,ml,ci
2023-11-02T22:27:45.380Z,53.3595,-168.0453333,38.62,0.69,ml,av
2023-11-02T22:27:37.310Z,38.8191681,-122.7636642,2.14,0.69,md,nc
2023-11-02T22:27:22.100Z,38.8188324,-122.7630005,2.15,1.03,md,nc
2023-11-02T22:26:35.750Z,34.047,-117.2666667,11.16,1.13,ml,ci
2023-11-02T22:04:13.256Z,31.664,-104.297,7.3656,2,ml(texnet),tx
2023-11-02T21:53:11.529Z,35.79766667,-96.65416667,7.21,1.16,ml,ok
2023-11-02T21:45:20.921Z,38.1437,-118.2483,12.5,1.2,ml,nn
2023-11-02T21:36:59.530Z,46.8545,-121.7615,1.47,0.65,ml,uw
2023-11-02T21:33:26.740Z,38.8231659,-122.7868347,0.77,1.47,md,nc
2023-11-02T21:21:47.600Z,60.07133333,-152.9905,1.54,0,ml,av
2023-11-02T20:42:28.300Z,58.234,-155.1786667,3.93,-0.3,ml,av
2023-11-02T20:37:01.550Z,35.8865,-117.6895,5.79,1.05,ml,ci
2023-11-02T20:32:57.320Z,36.39933333,-98.44,7.33,1.48,ml,ok
2023-11-02T20:27:25.710Z,36.9805,-121.6415,4.33,1.07,md,nc
2023-11-02T20:24:31.838Z,31.657,-104.301,6.8771,1.6,ml(texnet),tx
2023-11-02T20:24:30.190Z,38.829834,-122.8423309,-0.58,0.73,md,nc
2023-11-02T20:21:56.730Z,33.8458333,-117.4955,2.22,1.84,ml,ci
2023-11-02T20:21:35.060Z,35.636,-117.4586667,7.22,0.27,ml,ci
2023-11-02T20:19:25.880Z,58.243,-155.1401667,2.27,-0.74,ml,av
2023-11-02T20:10:26.140Z,33.5315,-116.5303333,11.71,0.13,ml,ci
2023-11-02T20:09:39.510Z,58.20283333,-155.2271667,4.13,-0.54,ml,av
2023-11-02T20:06:35.270Z,38.7893333,-122.7671661,2.13,0.77,md,nc
2023-11-02T20:00:19.280Z,38.7804985,-122.7634964,0.55,0.74,md,nc
2023-11-02T19:52:05.191Z,31.66,-104.293,6.9028,1.5,ml(texnet),tx
2023-11-02T19:51:09.965Z,62.7253,-152.4524,0,1.7,ml,ak
2023-11-02T19:45:59.070Z,38.689167,-122.496666,6.59,1.55,md,nc
2023-11-02T19:45:51.343Z,32.407,-101.585,4.035,2.4,ml(texnet),tx
2023-11-02T19:39:45.098Z,36.6574,-116.2709,6.7,-0.3,ml,nn
2023-11-02T19:39:13.620Z,46.89716667,-112.6478333,11.56,0.78,ml,mb
2023-11-02T19:39:10.865Z,32.403,-101.588,4.4752,3.3,ml(texnet),tx
2023-11-02T19:23:49.700Z,33.7268333,-116.7671667,17.26,0.57,ml,ci
2023-11-02T18:58:29.174Z,62.1573,-145.6483,3.9,1.5,ml,ak
2023-11-02T18:56:48.099Z,31.657,-104.298,6.6971,1.9,ml(texnet),tx
2023-11-02T18:56:18.002Z,31.658,-104.295,7.4587,1.6,ml(texnet),tx
2023-11-02T18:55:51.836Z,31.656,-104.295,7.2142,1.5,ml(texnet),tx
2023-11-02T18:54:52.700Z,36.0215,-117.7635,0.77,0.49,ml,ci
2023-11-02T18:54:18.776Z,31.655,-104.293,7.5712,3.1,ml(texnet),tx
2023-11-02T18:53:39.324Z,31.665,-104.292,7.9825,2.8,ml(texnet),tx
2023-11-02T18:51:50.420Z,33.232,-116.7881667,10.1,0.64,ml,ci
2023-11-02T18:37:57.678Z,31.661,-104.297,6.6971,1.7,ml(texnet),tx
2023-11-02T18:36:29.940Z,36.8926667,-121.6248333,-0.12,1.62,md,nc
2023-11-02T18:36:06.656Z,31.656,-104.291,8.291,2,ml(texnet),tx
2023-11-02T18:32:43.080Z,38.8111649,-122.8014984,2.43,1.09,md,nc
2023-11-02T18:31:37.490Z,38.8103333,-122.8016663,2.53,2.24,md,nc
2023-11-02T18:28:16.707Z,60.6258,-144.3221,5.5,1.6,ml,ak
2023-11-02T18:11:49.492Z,-17.5794,-178.9797,540.822,4.7,mb,us
2023-11-02T18:07:53.849Z,28.921,-98.246,5.2578,2,ml(texnet),tx
2023-11-02T18:05:44.710Z,34.048,-117.2616667,11.23,1.2,ml,ci
2023-11-02T18:05:23.980Z,45.07866667,-111.7436667,-2,1.06,ml,mb
2023-11-02T18:05:00.599Z,31.679,-104.402,6.6971,1.5,ml(texnet),tx
2023-11-02T18:04:32.099Z,31.674,-104.402,7.4684,0.9,ml(texnet),tx
2023-11-02T17:58:13.750Z,34.5345,-97.47566667,7.02,1.57,ml,ok
2023-11-02T17:55:10.580Z,38.8284988,-122.8151703,2.41,0.76,md,nc
2023-11-02T17:49:27.730Z,38.8284988,-122.8151703,2.27,0.76,md,nc
2023-11-02T17:43:41.182Z,28.922,-98.257,8.4858,2.6,ml(texnet),tx
2023-11-02T17:39:08.530Z,19.163,-155.4655,33.82,1.52,md,hv
2023-11-02T17:30:06.223Z,59.4649,-151.5938,46.7,1.6,ml,ak
2023-11-02T17:29:34.550Z,58.1735,-155.3795,2.16,-0.32,ml,av
2023-11-02T17:26:04.906Z,58.1721,-155.4039,0,1,ml,ak
2023-11-02T17:25:33.051Z,31.672,-104.403,7.581,1.8,ml(texnet),tx
2023-11-02T17:25:00.929Z,31.671,-104.404,7.9967,1.9,ml(texnet),tx
2023-11-02T17:20:41.450Z,38.7966652,-122.7208328,-0.87,1.13,md,nc
2023-11-02T17:13:40.210Z,34.38,-96.84216667,0,1.48,ml,ok
2023-11-02T17:13:09.530Z,52.07316667,-176.1756667,15.18,0.94,ml,av
2023-11-02T17:12:35.963Z,10.0446,126.1506,81.338,4.5,mb,us
2023-11-02T17:08:42.870Z,34.4115,-119.2603333,11.92,1.23,ml,ci
2023-11-02T17:02:01.967Z,4.4719,127.7063,135.409,4.3,mb,us
2023-11-02T16:51:29.010Z,32.222,-102.004,8.388,3.3,ml(texnet),tx
2023-11-02T16:51:25.560Z,35.9871667,-117.7741667,7.19,1.52,ml,ci
2023-11-02T16:26:53.860Z,38.8325005,-122.8184967,1.47,1.04,md,nc
2023-11-02T16:22:26.570Z,34.9243333,-119.0295,13.03,1.72,ml,ci
2023-11-02T16:20:50.583Z,60.8087,-151.0042,9.1,2,ml,ak
2023-11-02T16:16:13.680Z,39.3356667,-123.314,-0.5,1.52,md,nc
2023-11-02T15:57:43.740Z,34.56,-97.4975,4.68,0.62,ml,ok
2023-11-02T15:52:44.945Z,31.675,-104.401,7.674,1.8,ml(texnet),tx
2023-11-02T15:46:58.651Z,-17.5122,-178.9225,539.429,4.5,mb,us
2023-11-02T15:38:31.630Z,47.6685,-120.0968333,6.72,0.16,ml,uw
2023-11-02T15:21:54.429Z,34.55483333,-97.50316667,3.13,1.18,ml,ok
2023-11-02T15:20:07.650Z,58.1127,-156.5226,14.9,1.2,ml,ak
2023-11-02T15:13:20.036Z,44.8369,-116.0933,9.611,2.8,ml,us
2023-11-02T15:02:57.420Z,40.6481667,-125.2143333,10,3.16,ml,nc
2023-11-02T15:02:30.600Z,62.9757,-150.2796,88.9,2.8,ml,ak
2023-11-02T14:54:00.400Z,33.497,-116.475,14.31,0.6,ml,ci
2023-11-02T14:44:31.110Z,38.8176651,-122.8146667,2.66,0.39,md,nc
2023-11-02T14:26:31.190Z,52.3305,-174.1735,4.8,0.27,ml,av
2023-11-02T14:23:29.130Z,53.86383333,-166.757,6.84,-1.02,ml,av
2023-11-02T14:22:07.208Z,-45.83,-76.1427,15.37,4.7,mwr,guc
2023-11-02T13:54:06.528Z,57.986,-155.4435,3.8,1.3,ml,ak
2023-11-02T13:53:52.700Z,37.4865,-118.8286667,2.38,0.87,md,nc
2023-11-02T13:46:27.116Z,51.6637,-179.525,105.656,2.9,ml,us
